filename,energy untuk sudut 0,energy untuk sudut 45,energy untuk sudut 90,energy untuk sudut 135,contrast untuk sudut 0,contrast untuk sudut 45,contrast untuk sudut 90,contrast untuk sudut 135,dissimilarity untuk sudut 0,dissimilarity untuk sudut 45,dissimilarity untuk sudut 90,dissimilarity untuk sudut 135,correlation untuk sudut 0,correlation untuk sudut 45,correlation untuk sudut 90,correlation untuk sudut 135,homogeneity untuk sudut 0,homogeneity untuk sudut 45,homogeneity untuk sudut 90,homogeneity untuk sudut 135
WBC-Benign-465.jpg,0.21602468994692872,0.23570226039551587,0.25,0.24295632895188757,18333.866666666672,18593.583333333336,8189.375,21901.0,96.40000000000003,92.58333333333334,55.875,110.00000000000003,0.18246267976379513,0.05529193857772439,0.6465578979595414,0.05021385475223745,0.15046980942231908,0.2284195095035506,0.26069761706156835,0.11717831326142289
WBC-Benign-474.jpg,0.24037008503093266,0.2429563289518876,0.350780380010057,0.22821773229381925,31380.466666666667,33880.08333333335,23103.3125,30349.16666666668,143.80000000000004,162.25000000000003,109.9375,140.83333333333334,-0.21771509822678106,-0.3863360115800509,0.0921118183612079,-0.24740829710277304,0.20260511859958788,0.08340313272932744,0.3438048254275834,0.14180911953438718
WBC-Benign-431.jpg,0.33665016461206937,0.4526158538000091,0.36174490321219455,0.452615853800009,35692.200000000004,21283.250000000007,38513.0,26270.250000000007,146.73333333333338,87.41666666666669,155.125,107.41666666666669,-0.1990194334359971,0.2886771973706856,-0.32711101084563193,0.0843242783991949,0.2724002855410115,0.4500660765511344,0.3250102296944829,0.45840794069703966
WBC-Benign-484.jpg,0.23094010767585035,0.23570226039551587,0.27599252707274524,0.22821773229381928,31340.33333333334,23360.833333333343,30780.0625,23717.25000000001,139.13333333333338,105.00000000000001,135.8125,111.58333333333336,-0.2570099417973955,0.05901690153294798,-0.2657171226730407,-0.054420394098144954,0.12750383620472563,0.2554741360820548,0.10369352064039325,0.14489808188878353
WBC-Benign-475.jpg,0.365148371670111,0.30618621784789757,0.29973947020704494,0.38188130791298663,25168.33333333334,28539.333333333347,25985.125,31520.33333333334,112.2,126.83333333333337,116.5,139.16666666666669,0.04089691920923648,-0.12394488226877115,-0.016071241462086147,-0.3515673248428507,0.3406876979412743,0.2507874826689216,0.252641657435664,0.3333679500494573
WBC-Benign-451.jpg,0.21602468994692872,0.26352313834736507,0.21194781197266463,0.31732387941099643,33664.26666666668,32336.000000000015,29514.5625,21601.91666666667,141.73333333333335,137.00000000000003,128.9375,93.75000000000001,-0.14200843171388258,-0.12010715192942749,-0.099690711768999,0.2644611048916539,0.18093303644826647,0.1849964612034483,0.12694373296766984,0.35050162884603486
WBC-Benign-420.jpg,0.1825741858350554,0.20412414523193156,0.1926379375927805,0.22047927592204927,25838.400000000012,21208.500000000007,20934.9375,20438.66666666667,128.4,103.50000000000007,102.8125,100.83333333333336,-0.42801209095629683,-0.15566897722964027,-0.1502980784987803,0.011740908904703428,0.060335794784374355,0.06782179297510865,0.0900093673203187,0.17235392911085234
WBC-Benign-496.jpg,0.365148371670111,0.3818813079129867,0.40019526483955303,0.3726779962499651,19966.066666666666,21143.250000000004,15015.5625,22019.50000000001,102.73333333333336,108.41666666666669,86.9375,116.3333333333334,0.02492395317801323,-0.12361682752588649,0.2786565616864269,-0.27821350481485546,0.3372883739457442,0.33338908301880704,0.3750794984582414,0.3333617486999725
WBC-Benign-490.jpg,0.3091206165165238,0.3726779962499651,0.2460627460628691,0.25000000000000006,13079.333333333334,16020.416666666672,22110.125,21537.75000000001,76.6666666666667,78.91666666666669,113.75,118.0833333333334,0.41521961083395176,0.32944330574736114,0.026354284927925138,0.03819616892433444,0.2852468567456041,0.3348354696680236,0.19552624741025842,0.2084664803846728
WBC-Benign-418.jpg,0.20000000000000004,0.22047927592204924,0.20252314682524564,0.20412414523193156,13686.800000000005,13579.833333333328,15570.6875,15326.166666666672,70.80000000000003,72.83333333333333,76.3125,81.66666666666667,-0.03819243338877946,-0.10969519779910472,-0.26505802512568155,-0.2378571019926029,0.10410290575629327,0.007162460827742427,0.07737354764815402,0.017474170120932362
